gene_ID_robin,gene_ID_ncbi,module_identity,GCN,start,end
Beaba1|5850,BBA_05850,red,beau,148095,149160
Beaba1|5856,BBA_05856,red,beau,163818,164613
Beaba1|5861,BBA_05861,red,beau,180342,182024
Beaba1|5863,BBA_05863,red,beau,187366,188127
Beaba1|5874,BBA_05874,red,beau,219806,220521
Beaba1|5888,BBA_05888,red,beau,254556,255103
Beaba1|5902,BBA_05902,red,beau,288538,289657
Beaba1|5906,BBA_05906,red,beau,297258,298483
Beaba1|5907,BBA_05907,red,beau,299072,299426
Beaba1|5908,BBA_05908,red,beau,301428,302231
Beaba1|5910,BBA_05910,red,beau,306013,306720
Beaba1|5919,BBA_05919,red,beau,324253,325485
Beaba1|5921,BBA_05921,red,beau,327499,331388
Beaba1|5930,BBA_05930,red,beau,367345,370666
Beaba1|5933,BBA_05933,red,beau,374937,375902
Beaba1|5934,BBA_05934,red,beau,376332,377423
Beaba1|5937,BBA_05937,red,beau,399161,400183
Beaba1|5938,BBA_05938,red,beau,400745,402120
Beaba1|5939,BBA_05939,red,beau,406073,408195
Beaba1|5949,BBA_05949,red,beau,431106,432836
Beaba1|5954,BBA_05954,red,beau,450115,452586
Beaba1|5955,BBA_05955,red,beau,453705,454048
Beaba1|5958,BBA_05958,red,beau,462802,463322
Beaba1|5967,BBA_05967,red,beau,485841,486466
Beaba1|5986,BBA_05986,red,beau,540451,542106
Beaba1|5989,BBA_05989,red,beau,557633,559212
Beaba1|5996,BBA_05996,red,beau,578360,579931
Beaba1|5998,BBA_05998,red,beau,581203,582135
Beaba1|6002,BBA_06002,red,beau,597013,597552
Beaba1|6012,BBA_06012,red,beau,628697,629159
Beaba1|6015,BBA_06015,red,beau,637338,638732
Beaba1|6029,BBA_06029,red,beau,25130,25969
Beaba1|6042,BBA_06042,red,beau,68350,69372
Beaba1|6043,BBA_06043,red,beau,69978,71249
Beaba1|6049,BBA_06049,red,beau,82527,83666
Beaba1|6076,BBA_06076,red,beau,198275,199419
Beaba1|6079,BBA_06079,red,beau,205999,206878
Beaba1|6080,BBA_06080,red,beau,207805,209790
Beaba1|6085,BBA_06085,red,beau,226571,228605
Beaba1|6097,BBA_06097,red,beau,261815,264155
Beaba1|6099,BBA_06099,red,beau,266596,267800
Beaba1|6109,BBA_06109,red,beau,306318,307127
Beaba1|6111,BBA_06111,red,beau,311665,312531
Beaba1|6119,BBA_06119,red,beau,337144,337923
Beaba1|6139,BBA_06139,red,beau,417122,418423
Beaba1|6166,BBA_06166,red,beau,517383,518500
Beaba1|6183,BBA_06183,red,beau,569254,569777
Beaba1|6184,BBA_06184,red,beau,569827,570519
Beaba1|6185,BBA_06185,red,beau,570936,573394
Beaba1|6186,BBA_06186,red,beau,574543,576778
Beaba1|6191,BBA_06191,red,beau,588764,590432
Beaba1|6206,BBA_06206,red,beau,634558,636193
Beaba1|6229,BBA_06229,red,beau,67409,68338
Beaba1|6238,BBA_06238,red,beau,94029,96143
Beaba1|6239,BBA_06239,red,beau,97129,98133
Beaba1|6248,BBA_06248,red,beau,139401,140344
Beaba1|6256,BBA_06256,red,beau,159568,162195
Beaba1|6257,BBA_06257,red,beau,164555,165779
Beaba1|6262,BBA_06262,red,beau,184259,185530
Beaba1|6263,BBA_06263,red,beau,185818,186748
Beaba1|6269,BBA_06269,red,beau,204594,207503
Beaba1|6270,BBA_06270,red,beau,209773,210907
Beaba1|6271,BBA_06271,red,beau,211056,213239
Beaba1|6277,BBA_06277,red,beau,248221,250329
Beaba1|6281,BBA_06281,red,beau,262490,263939
Beaba1|6284,BBA_06284,red,beau,270876,272618
Beaba1|6293,BBA_06293,red,beau,299251,300133
Beaba1|6294,BBA_06294,red,beau,300685,302319
Beaba1|6295,BBA_06295,red,beau,302673,303815
Beaba1|6299,BBA_06299,red,beau,313601,314378
Beaba1|6300,BBA_06300,red,beau,315347,317270
Beaba1|6303,BBA_06303,red,beau,322896,324171
Beaba1|6304,BBA_06304,red,beau,324810,325555
Beaba1|6305,BBA_06305,red,beau,326860,328459
Beaba1|6318,BBA_06318,red,beau,372963,374002
Beaba1|6321,BBA_06321,red,beau,378378,380085
Beaba1|6331,BBA_06331,red,beau,405837,407213
Beaba1|6354,BBA_06354,red,beau,468064,469896
Beaba1|6364,BBA_06364,red,beau,487076,487516
Beaba1|6394,BBA_06394,red,beau,575467,576299
Beaba1|6409,BBA_06409,red,beau,615080,616986
Beaba1|6412,BBA_06412,red,beau,631809,633001
Beaba1|6419,BBA_06419,red,beau,17197,19076
Beaba1|6428,BBA_06428,red,beau,50568,51818
Beaba1|6429,BBA_06429,red,beau,52979,54843
Beaba1|6434,BBA_06434,red,beau,72771,73579
Beaba1|6441,BBA_06441,red,beau,85401,85889
Beaba1|6459,BBA_06459,red,beau,141087,142062
Beaba1|6461,BBA_06461,red,beau,145428,146324
Beaba1|6465,BBA_06465,red,beau,157989,158384
Beaba1|6471,BBA_06471,red,beau,174909,177392
Beaba1|6474,BBA_06474,red,beau,184111,185399
Beaba1|6478,BBA_06478,red,beau,192333,193428
Beaba1|6479,BBA_06479,red,beau,195557,196693
Beaba1|6482,BBA_06482,red,beau,202353,203153
Beaba1|6490,BBA_06490,red,beau,224262,224825
Beaba1|6492,BBA_06492,red,beau,233034,233846
Beaba1|6496,BBA_06496,red,beau,245712,247511
Beaba1|6507,BBA_06507,red,beau,272275,273525
Beaba1|6508,BBA_06508,red,beau,274888,275304
Beaba1|6509,BBA_06509,red,beau,275581,276417
Beaba1|6510,BBA_06510,red,beau,276970,278540
Beaba1|6511,BBA_06511,red,beau,280553,281080
Beaba1|6515,BBA_06515,red,beau,289562,290420
Beaba1|6525,BBA_06525,red,beau,324459,326565
Beaba1|6537,BBA_06537,red,beau,363227,364888
Beaba1|6543,BBA_06543,red,beau,377318,377958
Beaba1|6545,BBA_06545,red,beau,382155,382578
Beaba1|6551,BBA_06551,red,beau,400965,401498
Beaba1|6583,BBA_06583,red,beau,501393,501685
Beaba1|6584,BBA_06584,red,beau,504264,505320
Beaba1|6585,BBA_06585,red,beau,506011,507013
Beaba1|6586,BBA_06586,red,beau,507522,508786
Beaba1|6587,BBA_06587,red,beau,511930,513450
Beaba1|6596,BBA_06596,red,beau,532547,536673
Beaba1|6600,BBA_06600,red,beau,549588,551399
Beaba1|6607,BBA_06607,red,beau,563305,564861
Beaba1|6608,BBA_06608,red,beau,565129,566444
Beaba1|6613,BBA_06613,red,beau,578331,585125
Beaba1|6617,BBA_06617,red,beau,590644,591297
Beaba1|6622,BBA_06622,red,beau,601830,602264
Beaba1|6623,BBA_06623,red,beau,602772,604359
Beaba1|6624,BBA_06624,red,beau,604495,605382
Beaba1|6625,BBA_06625,red,beau,606332,607354
Beaba1|6630,BBA_06630,red,beau,622781,623110
Beaba1|6631,BBA_06631,red,beau,623389,624114
Beaba1|6632,BBA_06632,red,beau,625030,625404
Beaba1|6648,BBA_06648,red,beau,39546,40138
Beaba1|6658,BBA_06658,red,beau,65002,66149
Beaba1|6663,BBA_06663,red,beau,75717,76219
Beaba1|6686,BBA_06686,red,beau,152561,153421
Beaba1|6691,BBA_06691,red,beau,168889,169667
Beaba1|6694,BBA_06694,red,beau,176294,177217
Beaba1|6697,BBA_06697,red,beau,184933,186319
Beaba1|6700,BBA_06700,red,beau,192140,194307
Beaba1|6701,BBA_06701,red,beau,195580,198255
Beaba1|6707,BBA_06707,red,beau,219027,219607
Beaba1|6711,BBA_06711,red,beau,228826,229485
Beaba1|6719,BBA_06719,red,beau,252826,254659
Beaba1|6734,BBA_06734,red,beau,320211,322482
Beaba1|6738,BBA_06738,red,beau,328547,329260
Beaba1|6746,BBA_06746,red,beau,355059,355789
Beaba1|6747,BBA_06747,red,beau,356228,357527
Beaba1|6752,BBA_06752,red,beau,374371,374957
Beaba1|6755,BBA_06755,red,beau,383834,385267
Beaba1|6756,BBA_06756,red,beau,385341,387138
Beaba1|6757,BBA_06757,red,beau,388186,389892
Beaba1|6766,BBA_06766,red,beau,429290,430165
Beaba1|6773,BBA_06773,red,beau,451038,451582
Beaba1|6791,BBA_06791,red,beau,502537,503096
Beaba1|6797,BBA_06797,red,beau,520599,520815
Beaba1|6816,BBA_06816,red,beau,40198,41298
Beaba1|6821,BBA_06821,red,beau,54973,56358
Beaba1|6822,BBA_06822,red,beau,57009,57644
Beaba1|6833,BBA_06833,red,beau,84926,86443
Beaba1|6853,BBA_06853,red,beau,156176,157254
Beaba1|6855,BBA_06855,red,beau,158864,160641
Beaba1|6865,BBA_06865,red,beau,197931,198727
Beaba1|6866,BBA_06866,red,beau,199492,200515
Beaba1|6868,BBA_06868,red,beau,204339,205541
Beaba1|6878,BBA_06878,red,beau,246401,247444
Beaba1|6882,BBA_06882,red,beau,259494,261491
Beaba1|6884,BBA_06884,red,beau,267623,269284
Beaba1|6889,BBA_06889,red,beau,289255,290883
Beaba1|6892,BBA_06892,red,beau,298706,300748
Beaba1|6893,BBA_06893,red,beau,301216,302577
Beaba1|6900,BBA_06900,red,beau,319330,320652
Beaba1|6902,BBA_06902,red,beau,326075,328381
Beaba1|6903,BBA_06903,red,beau,331353,332210
Beaba1|6910,BBA_06910,red,beau,359108,361803
Beaba1|6923,BBA_06923,red,beau,401983,402681
Beaba1|6931,BBA_06931,red,beau,425763,426644
Beaba1|6943,BBA_06943,red,beau,473432,482909
Beaba1|6947,BBA_06947,red,beau,493264,494660
Beaba1|6951,BBA_06951,red,beau,504475,505678
Beaba1|6956,BBA_06956,red,beau,5972,6855
Beaba1|6962,BBA_06962,red,beau,32811,38432
Beaba1|6964,BBA_06964,red,beau,42151,43319
Beaba1|6965,BBA_06965,red,beau,43925,45451
Beaba1|6967,BBA_06967,red,beau,48381,49986
Beaba1|6970,BBA_06970,red,beau,53349,56523
Beaba1|6972,BBA_06972,red,beau,59799,60875
Beaba1|6981,BBA_06981,red,beau,90924,91427
Beaba1|6987,BBA_06987,red,beau,109653,111555
Beaba1|6995,BBA_06995,red,beau,148284,149730
Beaba1|7000,BBA_07000,red,beau,174188,175545
Beaba1|7012,BBA_07012,red,beau,206607,207884
Beaba1|7028,BBA_07028,red,beau,260131,261141
Beaba1|7036,BBA_07036,red,beau,296706,297583
Beaba1|7040,BBA_07040,red,beau,303950,304761
Beaba1|7041,BBA_07041,red,beau,304889,305874
Beaba1|7049,BBA_07049,red,beau,340307,341714
Beaba1|7058,BBA_07058,red,beau,381699,382448
Beaba1|7070,BBA_07070,red,beau,414617,416244
Beaba1|7073,BBA_07073,red,beau,421295,422842
Beaba1|7081,BBA_07081,red,beau,459157,459718
Beaba1|7092,BBA_07092,red,beau,489336,492509
Beaba1|7107,BBA_07107,red,beau,14097,15236
Beaba1|7108,BBA_07108,red,beau,15557,16891
Beaba1|7117,BBA_07117,red,beau,49699,50959
Beaba1|7123,BBA_07123,red,beau,69242,69682
Beaba1|7125,BBA_07125,red,beau,75125,76189
Beaba1|7127,BBA_07127,red,beau,79758,81646
Beaba1|7129,BBA_07129,red,beau,86022,87898
Beaba1|7155,BBA_07155,red,beau,159013,160059
Beaba1|7156,BBA_07156,red,beau,161295,163159
Beaba1|7162,BBA_07162,red,beau,181057,182060
Beaba1|7164,BBA_07164,red,beau,184631,185983
Beaba1|7169,BBA_07169,red,beau,191852,192805
Beaba1|7170,BBA_07170,red,beau,198704,199375
Beaba1|7172,BBA_07172,red,beau,204817,205871
Beaba1|7176,BBA_07176,red,beau,222007,222693
Beaba1|7177,BBA_07177,red,beau,225647,226699
Beaba1|7181,BBA_07181,red,beau,232540,233244
Beaba1|7187,BBA_07187,red,beau,250223,251513
Beaba1|7190,BBA_07190,red,beau,262793,263781
Beaba1|7191,BBA_07191,red,beau,264004,265248
Beaba1|7198,BBA_07198,red,beau,284266,285046
Beaba1|7200,BBA_07200,red,beau,286416,286970
Beaba1|7202,BBA_07202,red,beau,288574,289306
Beaba1|7203,BBA_07203,red,beau,289520,290172
Beaba1|7206,BBA_07206,red,beau,297564,298332
Beaba1|7207,BBA_07207,red,beau,302970,303736
Beaba1|7208,BBA_07208,red,beau,304242,305351
Beaba1|7213,BBA_07213,red,beau,316948,319551
Beaba1|7219,BBA_07219,red,beau,333664,334609
Beaba1|7221,BBA_07221,red,beau,340419,341581
Beaba1|7222,BBA_07222,red,beau,342462,342788
Beaba1|7235,BBA_07235,red,beau,398491,399852
Beaba1|7238,BBA_07238,red,beau,406197,407543
Beaba1|7239,BBA_07239,red,beau,408456,409274
Beaba1|7241,BBA_07241,red,beau,410631,412829
Beaba1|7246,BBA_07246,red,beau,421426,422678
Beaba1|7254,BBA_07254,red,beau,456713,457123
Beaba1|7255,BBA_07255,red,beau,457884,459109
Beaba1|7257,BBA_07257,red,beau,463720,464150
Beaba1|7261,BBA_07261,red,beau,480085,480792
Beaba1|7264,BBA_07264,red,beau,485875,486870
Beaba1|7266,BBA_07266,red,beau,490839,491400
Beaba1|7272,BBA_07272,red,beau,505096,505725
Beaba1|7285,BBA_07285,red,beau,25115,27356
Beaba1|7288,BBA_07288,red,beau,35007,36752
Beaba1|7294,BBA_07294,red,beau,52173,54388
Beaba1|7301,BBA_07301,red,beau,71563,73173
Beaba1|7308,BBA_07308,red,beau,92260,93552
Beaba1|7317,BBA_07317,red,beau,115893,117890
Beaba1|7320,BBA_07320,red,beau,125392,126444
Beaba1|7325,BBA_07325,red,beau,139973,140407
Beaba1|7348,BBA_07348,red,beau,209794,210868
Beaba1|7363,BBA_07363,red,beau,247042,247359
Beaba1|7377,BBA_07377,red,beau,291548,292436
Beaba1|7396,BBA_07396,red,beau,353434,354665
Beaba1|7433,BBA_07433,red,beau,28591,29439
Beaba1|7435,BBA_07435,red,beau,36133,37992
Beaba1|7437,BBA_07437,red,beau,43394,43945
Beaba1|7442,BBA_07442,red,beau,56880,58707
Beaba1|7444,BBA_07444,red,beau,60873,61532
Beaba1|7466,BBA_07466,red,beau,118196,120176
Beaba1|7501,BBA_07501,red,beau,232293,233462
Beaba1|7524,BBA_07524,red,beau,290806,293090
Beaba1|7546,BBA_07546,red,beau,384862,386194
Beaba1|7561,BBA_07561,red,beau,17661,18464
Beaba1|7563,BBA_07563,red,beau,20148,21494
Beaba1|7564,BBA_07564,red,beau,22068,23213
Beaba1|7566,BBA_07566,red,beau,28798,30076
Beaba1|7567,BBA_07567,red,beau,31999,33462
Beaba1|7571,BBA_07571,red,beau,38508,39620
Beaba1|7580,BBA_07580,red,beau,81046,81834
Beaba1|7599,BBA_07599,red,beau,145553,147142
Beaba1|7625,BBA_07625,red,beau,230643,231437
Beaba1|7627,BBA_07627,red,beau,233768,234670
Beaba1|7637,BBA_07637,red,beau,265709,266275
Beaba1|7640,BBA_07640,red,beau,269465,271031
Beaba1|7645,BBA_07645,red,beau,284687,285975
Beaba1|7647,BBA_07647,red,beau,288772,289623
Beaba1|7651,BBA_07651,red,beau,301570,302825
Beaba1|7674,BBA_07674,red,beau,1706,3742
Beaba1|7724,BBA_07724,red,beau,166658,167692
Beaba1|7728,BBA_07728,red,beau,186973,188361
Beaba1|7730,BBA_07730,red,beau,189766,190491
Beaba1|7737,BBA_07737,red,beau,219052,219909
Beaba1|7738,BBA_07738,red,beau,220632,221777
Beaba1|7745,BBA_07745,red,beau,241847,244207
Beaba1|7746,BBA_07746,red,beau,244695,245838
Beaba1|7750,BBA_07750,red,beau,259491,260372
Beaba1|7754,BBA_07754,red,beau,268179,271026
Beaba1|7755,BBA_07755,red,beau,271238,273226
Beaba1|7757,BBA_07757,red,beau,279533,280159
Beaba1|7768,BBA_07768,red,beau,318339,318944
Beaba1|7791,BBA_07791,red,beau,58625,60381
Beaba1|7792,BBA_07792,red,beau,60771,61245
Beaba1|7799,BBA_07799,red,beau,78794,79263
Beaba1|7821,BBA_07821,red,beau,138957,139509
Beaba1|7825,BBA_07825,red,beau,152702,153799
Beaba1|7836,BBA_07836,red,beau,199831,200365
Beaba1|7838,BBA_07838,red,beau,206491,207905
Beaba1|7840,BBA_07840,red,beau,210494,211698
Beaba1|7843,BBA_07843,red,beau,223858,226404
Beaba1|7848,BBA_07848,red,beau,241833,242345
Beaba1|7862,BBA_07862,red,beau,288180,289208
Beaba1|7863,BBA_07863,red,beau,290007,291033
Beaba1|7867,BBA_07867,red,beau,302407,303091
Beaba1|7870,BBA_07870,red,beau,309222,311092
Beaba1|7872,BBA_07872,red,beau,312531,313078
Beaba1|7885,BBA_07885,red,beau,27099,27527
Beaba1|7886,BBA_07886,red,beau,28334,29632
Beaba1|7904,BBA_07904,red,beau,92140,93131
Beaba1|7907,BBA_07907,red,beau,97376,98081
Beaba1|7913,BBA_07913,red,beau,109449,111035
Beaba1|7914,BBA_07914,red,beau,111505,115009
Beaba1|7920,BBA_07920,red,beau,141737,144063
Beaba1|7929,BBA_07929,red,beau,171488,172355
Beaba1|7933,BBA_07933,red,beau,181508,182245
Beaba1|7936,BBA_07936,red,beau,187118,187675
Beaba1|7940,BBA_07940,red,beau,200174,201043
Beaba1|7941,BBA_07941,red,beau,201313,202675
Beaba1|7951,BBA_07951,red,beau,228616,229355
Beaba1|7967,BBA_07967,red,beau,290865,296084
Beaba1|7976,BBA_07976,red,beau,331559,333389
Beaba1|7977,BBA_07977,red,beau,335212,336598
Beaba1|7989,BBA_07989,red,beau,37291,38121
Beaba1|7994,BBA_07994,red,beau,50376,51194
Beaba1|7995,BBA_07995,red,beau,52028,52710
Beaba1|8020,BBA_08020,red,beau,122557,123504
Beaba1|8021,BBA_08021,red,beau,123866,124294
Beaba1|8024,BBA_08024,red,beau,130537,131669
Beaba1|8025,BBA_08025,red,beau,132840,135067
Beaba1|8049,BBA_08049,red,beau,199659,200067
Beaba1|8051,BBA_08051,red,beau,204014,205376
Beaba1|8059,BBA_08059,red,beau,224671,225375
Beaba1|8064,BBA_08064,red,beau,235276,236248
Beaba1|8079,BBA_08079,red,beau,283603,284219
Beaba1|8095,BBA_08095,red,beau,32315,33211
Beaba1|8110,BBA_08110,red,beau,89219,90626
Beaba1|8122,BBA_08122,red,beau,122304,123482
Beaba1|8131,BBA_08131,red,beau,144385,146325
Beaba1|8145,BBA_08145,red,beau,186420,186923
Beaba1|8154,BBA_08154,red,beau,227772,229116
Beaba1|8159,BBA_08159,red,beau,243721,245019
Beaba1|8177,BBA_08177,red,beau,17046,18848
Beaba1|8182,BBA_08182,red,beau,39149,40901
Beaba1|8195,BBA_08195,red,beau,81845,83001
Beaba1|8206,BBA_08206,red,beau,116510,117160
Beaba1|8207,BBA_08207,red,beau,117287,117940
Beaba1|8209,BBA_08209,red,beau,122413,123633
Beaba1|8210,BBA_08210,red,beau,124142,126297
Beaba1|8219,BBA_08219,red,beau,144519,152525
Beaba1|8229,BBA_08229,red,beau,194092,194713
Beaba1|8236,BBA_08236,red,beau,218477,220031
Beaba1|8239,BBA_08239,red,beau,224161,225711
Beaba1|8247,BBA_08247,red,beau,245048,246517
Beaba1|8259,BBA_08259,red,beau,272142,273850
Beaba1|8272,BBA_08272,red,beau,22806,23732
Beaba1|8277,BBA_08277,red,beau,73142,73414
Beaba1|8306,BBA_08306,red,beau,180125,182494
Beaba1|8310,BBA_08310,red,beau,196788,198247
Beaba1|8321,BBA_08321,red,beau,256945,257388
Beaba1|8339,BBA_08339,red,beau,18452,22338
Beaba1|8348,BBA_08348,red,beau,38819,39811
Beaba1|8353,BBA_08353,red,beau,53257,54941
Beaba1|8358,BBA_08358,red,beau,67736,68553
Beaba1|8362,BBA_08362,red,beau,75430,75924
Beaba1|8376,BBA_08376,red,beau,116494,118151
Beaba1|8377,BBA_08377,red,beau,118594,119127
Beaba1|8387,BBA_08387,red,beau,140446,141966
Beaba1|8410,BBA_08410,red,beau,204442,206364
Beaba1|8415,BBA_08415,red,beau,220870,221629
Beaba1|8416,BBA_08416,red,beau,222850,224481
Beaba1|8423,BBA_08423,red,beau,239349,240678
Beaba1|8431,BBA_08431,red,beau,264906,266776
Beaba1|8432,BBA_08432,red,beau,266951,268669
Beaba1|8434,BBA_08434,red,beau,271403,272281
Beaba1|8440,BBA_08440,red,beau,6520,7855
Beaba1|8443,BBA_08443,red,beau,13420,14224
Beaba1|8444,BBA_08444,red,beau,15072,15533
Beaba1|8445,BBA_08445,red,beau,15722,16506
Beaba1|8452,BBA_08452,red,beau,34398,35269
Beaba1|8458,BBA_08458,red,beau,52386,53000
Beaba1|8459,BBA_08459,red,beau,53564,54511
Beaba1|8467,BBA_08467,red,beau,67509,68441
Beaba1|8478,BBA_08478,red,beau,98592,99667
Beaba1|8484,BBA_08484,red,beau,114399,115644
Beaba1|8490,BBA_08490,red,beau,129241,130291
Beaba1|8492,BBA_08492,red,beau,134116,134878
Beaba1|8498,BBA_08498,red,beau,149041,150567
Beaba1|8500,BBA_08500,red,beau,156472,157546
Beaba1|8538,BBA_08538,red,beau,31148,34047
Beaba1|8553,BBA_08553,red,beau,77544,77800
Beaba1|8570,BBA_08570,red,beau,132464,133838
Beaba1|8576,BBA_08576,red,beau,148913,149532
Beaba1|8577,BBA_08577,red,beau,149669,150591
Beaba1|8580,BBA_08580,red,beau,161102,162540
Beaba1|8583,BBA_08583,red,beau,170993,171847
Beaba1|8587,BBA_08587,red,beau,182062,182649
Beaba1|8588,BBA_08588,red,beau,182808,183470
Beaba1|8589,BBA_08589,red,beau,183845,184560
Beaba1|8596,BBA_08596,red,beau,199149,199819
Beaba1|8597,BBA_08597,red,beau,200164,202210
Beaba1|8602,BBA_08602,red,beau,213988,214630
Beaba1|8621,BBA_08621,red,beau,52813,53823
Beaba1|8629,BBA_08629,red,beau,79716,80303
Beaba1|8630,BBA_08630,red,beau,80966,82348
Beaba1|8634,BBA_08634,red,beau,88091,88909
Beaba1|8640,BBA_08640,red,beau,107724,109652
Beaba1|8649,BBA_08649,red,beau,155711,156166
Beaba1|8655,BBA_08655,red,beau,173771,175432
Beaba1|8663,BBA_08663,red,beau,199405,200671
Beaba1|8674,BBA_08674,red,beau,97784,98974
Beaba1|8678,BBA_08678,red,beau,105590,106683
Beaba1|8683,BBA_08683,red,beau,114430,115276
Beaba1|8721,BBA_08721,red,beau,27376,28194
Beaba1|8722,BBA_08722,red,beau,28665,32617
Beaba1|8727,BBA_08727,red,beau,45292,47834
Beaba1|8728,BBA_08728,red,beau,49025,50955
Beaba1|8732,BBA_08732,red,beau,73947,76641
Beaba1|8736,BBA_08736,red,beau,84901,85739
Beaba1|8739,BBA_08739,red,beau,99130,99768
Beaba1|8750,BBA_08750,red,beau,149344,150684
Beaba1|8754,BBA_08754,red,beau,163801,165086
Beaba1|8756,BBA_08756,red,beau,168565,169680
Beaba1|8760,BBA_08760,red,beau,179822,180346
Beaba1|8761,BBA_08761,red,beau,180863,182794
Beaba1|8764,BBA_08764,red,beau,193423,194376
Beaba1|8766,BBA_08766,red,beau,5027,5633
Beaba1|8767,BBA_08767,red,beau,5859,6822
Beaba1|8769,BBA_08769,red,beau,11227,11745
Beaba1|8770,BBA_08770,red,beau,12294,13188
Beaba1|8772,BBA_08772,red,beau,15857,16618
Beaba1|8793,BBA_08793,red,beau,87000,87536
Beaba1|8802,BBA_08802,red,beau,112569,115171
Beaba1|8805,BBA_08805,red,beau,118530,119498
Beaba1|8807,BBA_08807,red,beau,123145,124745
Beaba1|8810,BBA_08810,red,beau,135201,137117
Beaba1|8811,BBA_08811,red,beau,137220,138464
Beaba1|8815,BBA_08815,red,beau,148949,149551
Beaba1|8816,BBA_08816,red,beau,151493,152166
Beaba1|8819,BBA_08819,red,beau,157129,157692
Beaba1|8822,BBA_08822,red,beau,161484,162972
Beaba1|8830,BBA_08830,red,beau,1821,2808
Beaba1|8838,BBA_08838,red,beau,14939,16171
Beaba1|8839,BBA_08839,red,beau,16316,16762
Beaba1|8842,BBA_08842,red,beau,23891,26212
Beaba1|8853,BBA_08853,red,beau,59737,61186
Beaba1|8856,BBA_08856,red,beau,68253,69407
Beaba1|8860,BBA_08860,red,beau,79797,82937
Beaba1|8874,BBA_08874,red,beau,117662,118337
Beaba1|8876,BBA_08876,red,beau,124535,126445
Beaba1|8877,BBA_08877,red,beau,127455,129881
Beaba1|8885,BBA_08885,red,beau,155765,157135
Beaba1|8886,BBA_08886,red,beau,159217,160860
Beaba1|8891,BBA_08891,red,beau,173958,175567
Beaba1|8892,BBA_08892,red,beau,175757,176648
Beaba1|8893,BBA_08893,red,beau,177362,177846
Beaba1|8909,BBA_08909,red,beau,47096,49373
Beaba1|8910,BBA_08910,red,beau,52731,55379
Beaba1|8913,BBA_08913,red,beau,62704,63859
Beaba1|8916,BBA_08916,red,beau,72171,73085
Beaba1|8928,BBA_08928,red,beau,107649,108712
Beaba1|8964,BBA_08964,red,beau,30649,32724
Beaba1|8970,BBA_08970,red,beau,52016,52312
Beaba1|8971,BBA_08971,red,beau,52403,52879
Beaba1|8988,BBA_08988,red,beau,92320,92775
Beaba1|8990,BBA_08990,red,beau,96353,98086
Beaba1|8992,BBA_08992,red,beau,101261,102430
Beaba1|8993,BBA_08993,red,beau,103312,103919
Beaba1|8994,BBA_08994,red,beau,104505,104903
Beaba1|9000,BBA_09000,red,beau,116735,117292
Beaba1|9001,BBA_09001,red,beau,118018,119037
Beaba1|9003,BBA_09003,red,beau,121305,122086
Beaba1|9008,BBA_09008,red,beau,137588,138410
Beaba1|9052,BBA_09052,red,beau,95595,97572
Beaba1|9060,BBA_09060,red,beau,126666,128588
Beaba1|9063,BBA_09063,red,beau,135084,135842
Beaba1|9088,BBA_09088,red,beau,35540,36965
Beaba1|9090,BBA_09090,red,beau,47687,48213
Beaba1|9094,BBA_09094,red,beau,56673,58140
Beaba1|9097,BBA_09097,red,beau,66300,66869
Beaba1|9109,BBA_09109,red,beau,102323,104185
Beaba1|9115,BBA_09115,red,beau,119148,120741
Beaba1|9119,BBA_09119,red,beau,127409,128623
Beaba1|9136,BBA_09136,red,beau,16138,17874
Beaba1|9137,BBA_09137,red,beau,18303,19807
Beaba1|9138,BBA_09138,red,beau,22211,23320
Beaba1|9151,BBA_09151,red,beau,69112,76110
Beaba1|9152,BBA_09152,red,beau,76600,77049
Beaba1|9177,BBA_09177,red,beau,12643,13257
Beaba1|9181,BBA_09181,red,beau,19872,21077
Beaba1|9192,BBA_09192,red,beau,62790,64298
Beaba1|9212,BBA_09212,red,beau,119940,120488
Beaba1|9236,BBA_09236,red,beau,63171,63698
Beaba1|9240,BBA_09240,red,beau,77429,78866
Beaba1|9247,BBA_09247,red,beau,102258,102874
Beaba1|9248,BBA_09248,red,beau,103242,104322
Beaba1|9250,BBA_09250,red,beau,106702,107883
Beaba1|9251,BBA_09251,red,beau,108126,109096
Beaba1|9252,BBA_09252,red,beau,109920,111794
Beaba1|9262,BBA_09262,red,beau,19123,19857
Beaba1|9268,BBA_09268,red,beau,38893,40213
Beaba1|9276,BBA_09276,red,beau,78551,80060
Beaba1|9287,BBA_09287,red,beau,119760,123503
Beaba1|9302,BBA_09302,red,beau,51755,52741
Beaba1|9303,BBA_09303,red,beau,53650,54109
Beaba1|9310,BBA_09310,red,beau,67615,68323
Beaba1|9313,BBA_09313,red,beau,77785,78412
Beaba1|9319,BBA_09319,red,beau,95487,97687
Beaba1|9320,BBA_09320,red,beau,98147,99542
Beaba1|9330,BBA_09330,red,beau,11087,11468
Beaba1|9337,BBA_09337,red,beau,34542,36212
Beaba1|9338,BBA_09338,red,beau,40108,42604
Beaba1|9339,BBA_09339,red,beau,47100,47936
Beaba1|9353,BBA_09353,red,beau,85996,87837
Beaba1|9359,BBA_09359,red,beau,96908,98164
Beaba1|9366,BBA_09366,red,beau,113897,115371
Beaba1|9370,BBA_09370,red,beau,11868,13357
Beaba1|9372,BBA_09372,red,beau,17253,18978
Beaba1|9383,BBA_09383,red,beau,58763,59631
Beaba1|9394,BBA_09394,red,beau,93828,95002
