gene_ID_robin,gene_ID_ncbi,module_identity,GCN,start,end
Ophcf2|03497,GQ602_003497,turquoise,ophio_cflo,2862289,2864328
Ophcf2|03501,GQ602_003501,turquoise,ophio_cflo,2869627,2871649
Ophcf2|03504,GQ602_003504,turquoise,ophio_cflo,2878025,2878558
Ophcf2|03507,GQ602_003507,turquoise,ophio_cflo,2885047,2887388
Ophcf2|03519,GQ602_003519,turquoise,ophio_cflo,2925550,2926424
Ophcf2|03521,GQ602_003521,turquoise,ophio_cflo,2930479,2932663
Ophcf2|03523,GQ602_003523,turquoise,ophio_cflo,2939212,2939674
Ophcf2|03526,GQ602_003526,turquoise,ophio_cflo,2944265,2946338
Ophcf2|03528,GQ602_003528,turquoise,ophio_cflo,2947434,2949028
Ophcf2|03546,GQ602_003546,turquoise,ophio_cflo,3010286,3010721
Ophcf2|03557,GQ602_003557,turquoise,ophio_cflo,3068416,3069660
Ophcf2|03563,GQ602_003563,turquoise,ophio_cflo,3087556,3089298
Ophcf2|03576,GQ602_003576,turquoise,ophio_cflo,3134273,3139373
Ophcf2|03586,GQ602_003586,turquoise,ophio_cflo,3203200,3204111
Ophcf2|03600,GQ602_003600,turquoise,ophio_cflo,3257922,3259758
Ophcf2|03601,GQ602_003601,turquoise,ophio_cflo,3262987,3263562
Ophcf2|03611,GQ602_003611,turquoise,ophio_cflo,3289607,3289959
Ophcf2|03627,GQ602_003627,turquoise,ophio_cflo,3359779,3361077
Ophcf2|03657,GQ602_003657,turquoise,ophio_cflo,3441259,3443073
Ophcf2|03659,GQ602_003659,turquoise,ophio_cflo,3446666,3448142
Ophcf2|03664,GQ602_003664,turquoise,ophio_cflo,3467431,3468952
Ophcf2|03667,GQ602_003667,turquoise,ophio_cflo,3477634,3478059
Ophcf2|03670,GQ602_003670,turquoise,ophio_cflo,3485850,3487153
Ophcf2|03673,GQ602_003673,turquoise,ophio_cflo,3495809,3496132
Ophcf2|03683,GQ602_003683,turquoise,ophio_cflo,3523196,3524584
Ophcf2|03693,GQ602_003693,turquoise,ophio_cflo,3562471,3563715
Ophcf2|03698,GQ602_003698,turquoise,ophio_cflo,3577455,3578876
Ophcf2|03699,GQ602_003699,turquoise,ophio_cflo,3579454,3580151
Ophcf2|03703,GQ602_003703,turquoise,ophio_cflo,3588107,3589643
Ophcf2|03712,GQ602_003712,turquoise,ophio_cflo,3619314,3621836
Ophcf2|03717,GQ602_003717,turquoise,ophio_cflo,3633013,3633795
Ophcf2|03723,GQ602_003723,turquoise,ophio_cflo,3645931,3647953
Ophcf2|03729,GQ602_003729,turquoise,ophio_cflo,3660566,3661290
Ophcf2|03747,GQ602_003747,turquoise,ophio_cflo,3722378,3724592
Ophcf2|03752,GQ602_003752,turquoise,ophio_cflo,3732992,3733834
Ophcf2|03753,GQ602_003753,turquoise,ophio_cflo,3733914,3734801
Ophcf2|03780,GQ602_003780,turquoise,ophio_cflo,3812273,3812727
Ophcf2|03786,GQ602_003786,turquoise,ophio_cflo,3832323,3833023
Ophcf2|03795,GQ602_003795,turquoise,ophio_cflo,3855932,3857333
Ophcf2|03806,GQ602_003806,turquoise,ophio_cflo,3884509,3885690
Ophcf2|03808,GQ602_003808,turquoise,ophio_cflo,3887848,3888991
Ophcf2|03815,GQ602_003815,turquoise,ophio_cflo,16415,17345
Ophcf2|03829,GQ602_003829,turquoise,ophio_cflo,56907,57833
Ophcf2|03830,GQ602_003830,turquoise,ophio_cflo,59197,60362
Ophcf2|03837,GQ602_003837,turquoise,ophio_cflo,73144,74280
Ophcf2|03844,GQ602_003844,turquoise,ophio_cflo,92263,93274
Ophcf2|03868,GQ602_003868,turquoise,ophio_cflo,194811,195940
Ophcf2|03874,GQ602_003874,turquoise,ophio_cflo,208606,209697
Ophcf2|03887,GQ602_003887,turquoise,ophio_cflo,251602,251966
Ophcf2|03898,GQ602_003898,turquoise,ophio_cflo,300380,301383
Ophcf2|03908,GQ602_003908,turquoise,ophio_cflo,331877,333749
Ophcf2|03921,GQ602_003921,turquoise,ophio_cflo,366584,368426
Ophcf2|03923,GQ602_003923,turquoise,ophio_cflo,373881,374539
Ophcf2|03924,GQ602_003924,turquoise,ophio_cflo,374667,376967
Ophcf2|03928,GQ602_003928,turquoise,ophio_cflo,383917,384876
Ophcf2|03929,GQ602_003929,turquoise,ophio_cflo,385148,385870
Ophcf2|03930,GQ602_003930,turquoise,ophio_cflo,386294,386884
Ophcf2|03935,GQ602_003935,turquoise,ophio_cflo,399229,400752
Ophcf2|03953,GQ602_003953,turquoise,ophio_cflo,465417,467024
Ophcf2|03964,GQ602_003964,turquoise,ophio_cflo,502496,503124
Ophcf2|03966,GQ602_003966,turquoise,ophio_cflo,507604,508902
Ophcf2|03975,GQ602_003975,turquoise,ophio_cflo,531023,531911
Ophcf2|03982,GQ602_003982,turquoise,ophio_cflo,545690,546658
Ophcf2|03984,GQ602_003984,turquoise,ophio_cflo,550078,552105
Ophcf2|03994,GQ602_003994,turquoise,ophio_cflo,573423,574388
Ophcf2|03997,GQ602_003997,turquoise,ophio_cflo,582346,585435
Ophcf2|04002,GQ602_004002,turquoise,ophio_cflo,601302,602635
Ophcf2|04003,GQ602_004003,turquoise,ophio_cflo,602934,603827
Ophcf2|04010,GQ602_004010,turquoise,ophio_cflo,619356,620783
Ophcf2|04014,GQ602_004014,turquoise,ophio_cflo,631577,632428
Ophcf2|04041,GQ602_004041,turquoise,ophio_cflo,702949,704532
Ophcf2|04045,GQ602_004045,turquoise,ophio_cflo,709790,710623
Ophcf2|04046,GQ602_004046,turquoise,ophio_cflo,710959,712374
Ophcf2|04047,GQ602_004047,turquoise,ophio_cflo,712771,714159
Ophcf2|04055,GQ602_004055,turquoise,ophio_cflo,736551,737870
Ophcf2|04060,GQ602_004060,turquoise,ophio_cflo,744441,745775
Ophcf2|04067,GQ602_004067,turquoise,ophio_cflo,769708,771403
Ophcf2|04068,GQ602_004068,turquoise,ophio_cflo,771753,772628
Ophcf2|04070,GQ602_004070,turquoise,ophio_cflo,781674,783158
Ophcf2|04071,GQ602_004071,turquoise,ophio_cflo,785935,787571
Ophcf2|04073,GQ602_004073,turquoise,ophio_cflo,790139,790599
Ophcf2|04074,GQ602_004074,turquoise,ophio_cflo,791644,792613
Ophcf2|04082,GQ602_004082,turquoise,ophio_cflo,814645,818117
Ophcf2|04087,GQ602_004087,turquoise,ophio_cflo,829735,832201
Ophcf2|04088,GQ602_004088,turquoise,ophio_cflo,832462,832964
Ophcf2|04091,GQ602_004091,turquoise,ophio_cflo,838857,839519
Ophcf2|04097,GQ602_004097,turquoise,ophio_cflo,852678,854269
Ophcf2|04112,GQ602_004112,turquoise,ophio_cflo,891330,892018
Ophcf2|04113,GQ602_004113,turquoise,ophio_cflo,892436,893084
Ophcf2|04114,GQ602_004114,turquoise,ophio_cflo,893760,895304
Ophcf2|04116,GQ602_004116,turquoise,ophio_cflo,896665,897103
Ophcf2|04119,GQ602_004119,turquoise,ophio_cflo,902835,903433
Ophcf2|04129,GQ602_004129,turquoise,ophio_cflo,925409,927357
Ophcf2|04130,GQ602_004130,turquoise,ophio_cflo,927903,928869
Ophcf2|04131,GQ602_004131,turquoise,ophio_cflo,928950,929846
Ophcf2|04135,GQ602_004135,turquoise,ophio_cflo,941849,942434
Ophcf2|04141,GQ602_004141,turquoise,ophio_cflo,960259,961305
Ophcf2|04157,GQ602_004157,turquoise,ophio_cflo,1008970,1010574
Ophcf2|04169,GQ602_004169,turquoise,ophio_cflo,1049692,1051212
Ophcf2|04177,GQ602_004177,turquoise,ophio_cflo,1076647,1077952
Ophcf2|04178,GQ602_004178,turquoise,ophio_cflo,1078221,1079152
Ophcf2|04183,GQ602_004183,turquoise,ophio_cflo,1097491,1098671
Ophcf2|04186,GQ602_004186,turquoise,ophio_cflo,1105267,1106452
Ophcf2|04192,GQ602_004192,turquoise,ophio_cflo,1113167,1115847
Ophcf2|04194,GQ602_004194,turquoise,ophio_cflo,1117355,1118423
Ophcf2|04197,GQ602_004197,turquoise,ophio_cflo,1126325,1127110
Ophcf2|04208,GQ602_004208,turquoise,ophio_cflo,1151133,1152869
Ophcf2|04209,GQ602_004209,turquoise,ophio_cflo,1153154,1153705
Ophcf2|04225,GQ602_004225,turquoise,ophio_cflo,1214700,1217753
Ophcf2|04226,GQ602_004226,turquoise,ophio_cflo,1217840,1218326
Ophcf2|04246,GQ602_004246,turquoise,ophio_cflo,1495278,1496063
Ophcf2|04250,GQ602_004250,turquoise,ophio_cflo,1551415,1553064
Ophcf2|04257,GQ602_004257,turquoise,ophio_cflo,1789721,1790342
Ophcf2|04262,GQ602_004262,turquoise,ophio_cflo,1925619,1926392
Ophcf2|04263,GQ602_004263,turquoise,ophio_cflo,2115548,2116115
Ophcf2|04269,GQ602_004269,turquoise,ophio_cflo,2349568,2352506
Ophcf2|04300,GQ602_004300,turquoise,ophio_cflo,2861173,2864179
Ophcf2|04319,GQ602_004319,turquoise,ophio_cflo,2917673,2918524
Ophcf2|04336,GQ602_004336,turquoise,ophio_cflo,2969943,2973380
Ophcf2|04359,GQ602_004359,turquoise,ophio_cflo,3031454,3032368
Ophcf2|04362,GQ602_004362,turquoise,ophio_cflo,3036802,3038190
Ophcf2|04369,GQ602_004369,turquoise,ophio_cflo,3054447,3056885
Ophcf2|04370,GQ602_004370,turquoise,ophio_cflo,3057039,3057555
Ophcf2|04371,GQ602_004371,turquoise,ophio_cflo,3057804,3060749
Ophcf2|04391,GQ602_004391,turquoise,ophio_cflo,3121069,3123025
Ophcf2|04396,GQ602_004396,turquoise,ophio_cflo,3135127,3135483
Ophcf2|04406,GQ602_004406,turquoise,ophio_cflo,3169763,3170471
Ophcf2|04413,GQ602_004413,turquoise,ophio_cflo,3186933,3188538
Ophcf2|04414,GQ602_004414,turquoise,ophio_cflo,3188870,3189459
Ophcf2|04433,GQ602_004433,turquoise,ophio_cflo,3235026,3235613
Ophcf2|04437,GQ602_004437,turquoise,ophio_cflo,3244617,3245268
Ophcf2|04439,GQ602_004439,turquoise,ophio_cflo,3246078,3246536
Ophcf2|04440,GQ602_004440,turquoise,ophio_cflo,3246930,3247565
Ophcf2|04441,GQ602_004441,turquoise,ophio_cflo,3247737,3248897
Ophcf2|04442,GQ602_004442,turquoise,ophio_cflo,3249201,3249935
Ophcf2|04448,GQ602_004448,turquoise,ophio_cflo,3264789,3265356
Ophcf2|04465,GQ602_004465,turquoise,ophio_cflo,3320874,3321965
Ophcf2|04471,GQ602_004471,turquoise,ophio_cflo,3335602,3336806
Ophcf2|04478,GQ602_004478,turquoise,ophio_cflo,3359184,3359584
Ophcf2|04485,GQ602_004485,turquoise,ophio_cflo,3375447,3376906
Ophcf2|04494,GQ602_004494,turquoise,ophio_cflo,3404966,3405526
Ophcf2|04496,GQ602_004496,turquoise,ophio_cflo,3410882,3415020
Ophcf2|04499,GQ602_004499,turquoise,ophio_cflo,3419127,3424102
Ophcf2|04507,GQ602_004507,turquoise,ophio_cflo,3443752,3444824
Ophcf2|04517,GQ602_004517,turquoise,ophio_cflo,3462019,3462628
Ophcf2|04519,GQ602_004519,turquoise,ophio_cflo,3478153,3479137
Ophcf2|04522,GQ602_004522,turquoise,ophio_cflo,3487070,3488097
Ophcf2|04523,GQ602_004523,turquoise,ophio_cflo,3488634,3490138
Ophcf2|04526,GQ602_004526,turquoise,ophio_cflo,3494789,3495862
Ophcf2|04541,GQ602_004541,turquoise,ophio_cflo,3524726,3527694
Ophcf2|04545,GQ602_004545,turquoise,ophio_cflo,3538032,3538650
Ophcf2|04548,GQ602_004548,turquoise,ophio_cflo,3542565,3545123
Ophcf2|04555,GQ602_004555,turquoise,ophio_cflo,3562872,3565318
Ophcf2|04563,GQ602_004563,turquoise,ophio_cflo,3586751,3587199
Ophcf2|04564,GQ602_004564,turquoise,ophio_cflo,3587496,3588855
Ophcf2|04574,GQ602_004574,turquoise,ophio_cflo,3617561,3618397
Ophcf2|04575,GQ602_004575,turquoise,ophio_cflo,3618789,3619980
Ophcf2|04576,GQ602_004576,turquoise,ophio_cflo,3620344,3621734
Ophcf2|04578,GQ602_004578,turquoise,ophio_cflo,3628757,3631154
Ophcf2|04579,GQ602_004579,turquoise,ophio_cflo,3634215,3635420
Ophcf2|04580,GQ602_004580,turquoise,ophio_cflo,3635567,3635881
Ophcf2|04592,GQ602_004592,turquoise,ophio_cflo,3657814,3658459
Ophcf2|04595,GQ602_004595,turquoise,ophio_cflo,3666378,3667038
Ophcf2|04596,GQ602_004596,turquoise,ophio_cflo,3667714,3670374
Ophcf2|04604,GQ602_004604,turquoise,ophio_cflo,3685444,3686240
Ophcf2|04605,GQ602_004605,turquoise,ophio_cflo,3686344,3687474
Ophcf2|04620,GQ602_004620,turquoise,ophio_cflo,3726809,3727135
Ophcf2|04626,GQ602_004626,turquoise,ophio_cflo,3738831,3739179
Ophcf2|04636,GQ602_004636,turquoise,ophio_cflo,72456,74824
Ophcf2|04639,GQ602_004639,turquoise,ophio_cflo,78468,80086
Ophcf2|04641,GQ602_004641,turquoise,ophio_cflo,82243,83439
Ophcf2|04646,GQ602_004646,turquoise,ophio_cflo,100254,101278
Ophcf2|04656,GQ602_004656,turquoise,ophio_cflo,131895,133581
Ophcf2|04659,GQ602_004659,turquoise,ophio_cflo,138141,139414
Ophcf2|04663,GQ602_004663,turquoise,ophio_cflo,149339,151055
Ophcf2|04665,GQ602_004665,turquoise,ophio_cflo,158714,159136
Ophcf2|04670,GQ602_004670,turquoise,ophio_cflo,168121,169217
Ophcf2|04677,GQ602_004677,turquoise,ophio_cflo,185312,185953
Ophcf2|04688,GQ602_004688,turquoise,ophio_cflo,215438,217011
Ophcf2|04695,GQ602_004695,turquoise,ophio_cflo,235947,236547
Ophcf2|04696,GQ602_004696,turquoise,ophio_cflo,237441,239127
Ophcf2|04709,GQ602_004709,turquoise,ophio_cflo,409270,413355
Ophcf2|04713,GQ602_004713,turquoise,ophio_cflo,458191,459143
Ophcf2|04714,GQ602_004714,turquoise,ophio_cflo,558626,559079
Ophcf2|04715,GQ602_004715,turquoise,ophio_cflo,563619,564383
Ophcf2|04721,GQ602_004721,turquoise,ophio_cflo,837370,838514
Ophcf2|04726,GQ602_004726,turquoise,ophio_cflo,1025751,1026172
Ophcf2|04728,GQ602_004728,turquoise,ophio_cflo,1097941,1099476
Ophcf2|04731,GQ602_004731,turquoise,ophio_cflo,1232699,1233279
Ophcf2|04732,GQ602_004732,turquoise,ophio_cflo,1244940,1245530
Ophcf2|04734,GQ602_004734,turquoise,ophio_cflo,1252804,1254698
Ophcf2|04738,GQ602_004738,turquoise,ophio_cflo,1372126,1373690
Ophcf2|04741,GQ602_004741,turquoise,ophio_cflo,1416078,1417493
Ophcf2|04743,GQ602_004743,turquoise,ophio_cflo,1457362,1458288
Ophcf2|04746,GQ602_004746,turquoise,ophio_cflo,1464752,1466176
Ophcf2|04748,GQ602_004748,turquoise,ophio_cflo,1490802,1491038
Ophcf2|04753,GQ602_004753,turquoise,ophio_cflo,1505359,1506461
Ophcf2|04756,GQ602_004756,turquoise,ophio_cflo,1515675,1517029
Ophcf2|04757,GQ602_004757,turquoise,ophio_cflo,1517579,1518265
Ophcf2|04758,GQ602_004758,turquoise,ophio_cflo,1518534,1519263
Ophcf2|04760,GQ602_004760,turquoise,ophio_cflo,1520533,1521194
Ophcf2|04762,GQ602_004762,turquoise,ophio_cflo,1525938,1526430
Ophcf2|04763,GQ602_004763,turquoise,ophio_cflo,1527292,1528277
Ophcf2|04769,GQ602_004769,turquoise,ophio_cflo,1544546,1545663
Ophcf2|04781,GQ602_004781,turquoise,ophio_cflo,1573937,1574300
Ophcf2|04782,GQ602_004782,turquoise,ophio_cflo,1574684,1576174
Ophcf2|04784,GQ602_004784,turquoise,ophio_cflo,1580656,1581683
Ophcf2|04790,GQ602_004790,turquoise,ophio_cflo,1598693,1599553
Ophcf2|04791,GQ602_004791,turquoise,ophio_cflo,1599938,1600993
Ophcf2|04793,GQ602_004793,turquoise,ophio_cflo,1601887,1602303
Ophcf2|04796,GQ602_004796,turquoise,ophio_cflo,1606661,1608664
Ophcf2|04800,GQ602_004800,turquoise,ophio_cflo,1613370,1614358
Ophcf2|04810,GQ602_004810,turquoise,ophio_cflo,1680027,1680383
Ophcf2|04818,GQ602_004818,turquoise,ophio_cflo,1695991,1697120
Ophcf2|04837,GQ602_004837,turquoise,ophio_cflo,1742653,1743369
Ophcf2|04840,GQ602_004840,turquoise,ophio_cflo,1747857,1748971
Ophcf2|04845,GQ602_004845,turquoise,ophio_cflo,1761301,1763340
Ophcf2|04848,GQ602_004848,turquoise,ophio_cflo,1768683,1770984
Ophcf2|04860,GQ602_004860,turquoise,ophio_cflo,1805074,1805757
Ophcf2|04861,GQ602_004861,turquoise,ophio_cflo,1806312,1807119
Ophcf2|04868,GQ602_004868,turquoise,ophio_cflo,1819810,1821639
Ophcf2|04894,GQ602_004894,turquoise,ophio_cflo,1896192,1896692
Ophcf2|04895,GQ602_004895,turquoise,ophio_cflo,1897225,1898903
Ophcf2|04901,GQ602_004901,turquoise,ophio_cflo,1914624,1915555
Ophcf2|04904,GQ602_004904,turquoise,ophio_cflo,1919820,1921141
Ophcf2|04910,GQ602_004910,turquoise,ophio_cflo,1933483,1934507
Ophcf2|04916,GQ602_004916,turquoise,ophio_cflo,1953099,1953733
Ophcf2|04946,GQ602_004946,turquoise,ophio_cflo,2033407,2034091
Ophcf2|04956,GQ602_004956,turquoise,ophio_cflo,2066880,2068249
Ophcf2|04963,GQ602_004963,turquoise,ophio_cflo,2104305,2104920
Ophcf2|04964,GQ602_004964,turquoise,ophio_cflo,2105513,2106161
Ophcf2|04965,GQ602_004965,turquoise,ophio_cflo,2106413,2106973
Ophcf2|04967,GQ602_004967,turquoise,ophio_cflo,2107972,2108646
Ophcf2|04976,GQ602_004976,turquoise,ophio_cflo,2132896,2133389
Ophcf2|04977,GQ602_004977,turquoise,ophio_cflo,2178958,2179578
Ophcf2|04981,GQ602_004981,turquoise,ophio_cflo,2188080,2188829
Ophcf2|04998,GQ602_004998,turquoise,ophio_cflo,2234168,2234750
Ophcf2|04999,GQ602_004999,turquoise,ophio_cflo,2234881,2235489
Ophcf2|05008,GQ602_005008,turquoise,ophio_cflo,2250155,2254945
Ophcf2|05009,GQ602_005009,turquoise,ophio_cflo,2255462,2256413
Ophcf2|05019,GQ602_005019,turquoise,ophio_cflo,2279488,2281182
Ophcf2|05027,GQ602_005027,turquoise,ophio_cflo,2304617,2305670
Ophcf2|05030,GQ602_005030,turquoise,ophio_cflo,2309496,2310365
Ophcf2|05031,GQ602_005031,turquoise,ophio_cflo,2310533,2311397
Ophcf2|05032,GQ602_005032,turquoise,ophio_cflo,2311737,2312432
Ophcf2|05033,GQ602_005033,turquoise,ophio_cflo,2312587,2313743
Ophcf2|05036,GQ602_005036,turquoise,ophio_cflo,2333345,2335901
Ophcf2|05041,GQ602_005041,turquoise,ophio_cflo,2349645,2350341
Ophcf2|05046,GQ602_005046,turquoise,ophio_cflo,2360560,2361250
Ophcf2|05052,GQ602_005052,turquoise,ophio_cflo,2372368,2373433
Ophcf2|05054,GQ602_005054,turquoise,ophio_cflo,2375607,2377578
Ophcf2|05058,GQ602_005058,turquoise,ophio_cflo,2384412,2385579
Ophcf2|05059,GQ602_005059,turquoise,ophio_cflo,2385665,2390099
Ophcf2|05067,GQ602_005067,turquoise,ophio_cflo,2406813,2408079
Ophcf2|05080,GQ602_005080,turquoise,ophio_cflo,2446043,2446428
Ophcf2|05093,GQ602_005093,turquoise,ophio_cflo,2484758,2485770
Ophcf2|05098,GQ602_005098,turquoise,ophio_cflo,2499525,2500067
Ophcf2|05114,GQ602_005114,turquoise,ophio_cflo,2538302,2539605
Ophcf2|05120,GQ602_005120,turquoise,ophio_cflo,2554534,2555757
Ophcf2|05122,GQ602_005122,turquoise,ophio_cflo,2557275,2559702
Ophcf2|05123,GQ602_005123,turquoise,ophio_cflo,2559948,2561650
Ophcf2|05124,GQ602_005124,turquoise,ophio_cflo,2561883,2562598
Ophcf2|05130,GQ602_005130,turquoise,ophio_cflo,2574261,2575386
Ophcf2|05133,GQ602_005133,turquoise,ophio_cflo,2583558,2584334
Ophcf2|05143,GQ602_005143,turquoise,ophio_cflo,2617886,2619345
Ophcf2|05148,GQ602_005148,turquoise,ophio_cflo,2629984,2630472
Ophcf2|05151,GQ602_005151,turquoise,ophio_cflo,2638198,2639744
Ophcf2|05157,GQ602_005157,turquoise,ophio_cflo,2650073,2651301
Ophcf2|05158,GQ602_005158,turquoise,ophio_cflo,2651531,2652968
Ophcf2|05185,GQ602_005185,turquoise,ophio_cflo,2719189,2721038
Ophcf2|05187,GQ602_005187,turquoise,ophio_cflo,2724099,2724721
Ophcf2|05210,GQ602_005210,turquoise,ophio_cflo,2778671,2779616
Ophcf2|05213,GQ602_005213,turquoise,ophio_cflo,2789343,2789811
Ophcf2|05214,GQ602_005214,turquoise,ophio_cflo,2790245,2792170
Ophcf2|05235,GQ602_005235,turquoise,ophio_cflo,2849885,2850818
Ophcf2|05237,GQ602_005237,turquoise,ophio_cflo,2856607,2857823
Ophcf2|05240,GQ602_005240,turquoise,ophio_cflo,2866430,2867853
Ophcf2|05242,GQ602_005242,turquoise,ophio_cflo,2872149,2873983
Ophcf2|05251,GQ602_005251,turquoise,ophio_cflo,2920029,2922011
Ophcf2|05257,GQ602_005257,turquoise,ophio_cflo,2937541,2938248
Ophcf2|05260,GQ602_005260,turquoise,ophio_cflo,2945203,2945932
Ophcf2|05261,GQ602_005261,turquoise,ophio_cflo,2979512,2980119
Ophcf2|05264,GQ602_005264,turquoise,ophio_cflo,3040824,3044038
Ophcf2|05271,GQ602_005271,turquoise,ophio_cflo,3061417,3061698
Ophcf2|05275,GQ602_005275,turquoise,ophio_cflo,3077562,3080725
Ophcf2|05284,GQ602_005284,turquoise,ophio_cflo,3139667,3140425
Ophcf2|05291,GQ602_005291,turquoise,ophio_cflo,3162114,3163670
Ophcf2|05292,GQ602_005292,turquoise,ophio_cflo,3163920,3165234
Ophcf2|05298,GQ602_005298,turquoise,ophio_cflo,3188125,3190061
Ophcf2|05299,GQ602_005299,turquoise,ophio_cflo,3190274,3192076
Ophcf2|05302,GQ602_005302,turquoise,ophio_cflo,3193887,3196224
Ophcf2|05304,GQ602_005304,turquoise,ophio_cflo,3198241,3198786
Ophcf2|05315,GQ602_005315,turquoise,ophio_cflo,3273361,3273922
Ophcf2|05321,GQ602_005321,turquoise,ophio_cflo,3286450,3287016
Ophcf2|05330,GQ602_005330,turquoise,ophio_cflo,3323752,3324330
Ophcf2|05336,GQ602_005336,turquoise,ophio_cflo,3341682,3343813
Ophcf2|05339,GQ602_005339,turquoise,ophio_cflo,3349885,3350352
Ophcf2|05340,GQ602_005340,turquoise,ophio_cflo,3350907,3351938
Ophcf2|05347,GQ602_005347,turquoise,ophio_cflo,3369633,3370343
Ophcf2|05353,GQ602_005353,turquoise,ophio_cflo,3379052,3379932
Ophcf2|05356,GQ602_005356,turquoise,ophio_cflo,3385728,3388945
Ophcf2|05360,GQ602_005360,turquoise,ophio_cflo,3400682,3401182
Ophcf2|05388,GQ602_005388,turquoise,ophio_cflo,3559065,3559531
Ophcf2|05396,GQ602_005396,turquoise,ophio_cflo,3578376,3579264
Ophcf2|05406,GQ602_005406,turquoise,ophio_cflo,42750,44510
Ophcf2|05410,GQ602_005410,turquoise,ophio_cflo,55602,56576
Ophcf2|05417,GQ602_005417,turquoise,ophio_cflo,78536,79256
Ophcf2|05422,GQ602_005422,turquoise,ophio_cflo,90589,91858
Ophcf2|05430,GQ602_005430,turquoise,ophio_cflo,113652,119623
Ophcf2|05437,GQ602_005437,turquoise,ophio_cflo,133771,138853
Ophcf2|05458,GQ602_005458,turquoise,ophio_cflo,209434,209870
Ophcf2|05459,GQ602_005459,turquoise,ophio_cflo,210099,211165
Ophcf2|05462,GQ602_005462,turquoise,ophio_cflo,215708,216593
Ophcf2|05468,GQ602_005468,turquoise,ophio_cflo,267523,268260
Ophcf2|05475,GQ602_005475,turquoise,ophio_cflo,285063,285717
Ophcf2|05484,GQ602_005484,turquoise,ophio_cflo,318678,319239
Ophcf2|05487,GQ602_005487,turquoise,ophio_cflo,324596,326074
Ophcf2|05490,GQ602_005490,turquoise,ophio_cflo,331535,334312
Ophcf2|05491,GQ602_005491,turquoise,ophio_cflo,335349,337187
Ophcf2|05493,GQ602_005493,turquoise,ophio_cflo,339821,341182
Ophcf2|05494,GQ602_005494,turquoise,ophio_cflo,341913,342846
Ophcf2|05500,GQ602_005500,turquoise,ophio_cflo,375856,377247
Ophcf2|05516,GQ602_005516,turquoise,ophio_cflo,451687,452826
Ophcf2|05517,GQ602_005517,turquoise,ophio_cflo,453390,454307
Ophcf2|05521,GQ602_005521,turquoise,ophio_cflo,461748,462381
Ophcf2|05537,GQ602_005537,turquoise,ophio_cflo,504919,505869
Ophcf2|05539,GQ602_005539,turquoise,ophio_cflo,507908,509039
Ophcf2|05540,GQ602_005540,turquoise,ophio_cflo,509144,509389
Ophcf2|05547,GQ602_005547,turquoise,ophio_cflo,519710,522055
Ophcf2|05549,GQ602_005549,turquoise,ophio_cflo,527812,528597
Ophcf2|05550,GQ602_005550,turquoise,ophio_cflo,529320,530273
Ophcf2|05567,GQ602_005567,turquoise,ophio_cflo,576145,577669
Ophcf2|05571,GQ602_005571,turquoise,ophio_cflo,588532,589928
Ophcf2|05572,GQ602_005572,turquoise,ophio_cflo,590299,591484
Ophcf2|05583,GQ602_005583,turquoise,ophio_cflo,616684,617652
Ophcf2|05586,GQ602_005586,turquoise,ophio_cflo,622495,622920
Ophcf2|05596,GQ602_005596,turquoise,ophio_cflo,642857,644658
Ophcf2|05602,GQ602_005602,turquoise,ophio_cflo,657893,658504
Ophcf2|05614,GQ602_005614,turquoise,ophio_cflo,691907,692713
Ophcf2|05617,GQ602_005617,turquoise,ophio_cflo,697291,697793
Ophcf2|05623,GQ602_005623,turquoise,ophio_cflo,895297,896124
Ophcf2|05631,GQ602_005631,turquoise,ophio_cflo,1241666,1242242
Ophcf2|05647,GQ602_005647,turquoise,ophio_cflo,1841844,1844017
Ophcf2|05662,GQ602_005662,turquoise,ophio_cflo,1928450,1929001
Ophcf2|05667,GQ602_005667,turquoise,ophio_cflo,1937525,1938811
Ophcf2|05690,GQ602_005690,turquoise,ophio_cflo,2005343,2006468
Ophcf2|05698,GQ602_005698,turquoise,ophio_cflo,2031018,2032052
Ophcf2|05724,GQ602_005724,turquoise,ophio_cflo,2117279,2117740
Ophcf2|05725,GQ602_005725,turquoise,ophio_cflo,2117855,2118564
Ophcf2|05726,GQ602_005726,turquoise,ophio_cflo,2118979,2119618
Ophcf2|05727,GQ602_005727,turquoise,ophio_cflo,2119707,2120268
Ophcf2|05730,GQ602_005730,turquoise,ophio_cflo,2127135,2127453
Ophcf2|05731,GQ602_005731,turquoise,ophio_cflo,2127776,2130228
Ophcf2|05740,GQ602_005740,turquoise,ophio_cflo,2151723,2152129
Ophcf2|05746,GQ602_005746,turquoise,ophio_cflo,2162106,2163565
Ophcf2|05747,GQ602_005747,turquoise,ophio_cflo,2163869,2165179
Ophcf2|05757,GQ602_005757,turquoise,ophio_cflo,2184003,2185133
Ophcf2|05758,GQ602_005758,turquoise,ophio_cflo,2185406,2185837
Ophcf2|05760,GQ602_005760,turquoise,ophio_cflo,2188033,2188779
Ophcf2|05765,GQ602_005765,turquoise,ophio_cflo,2198506,2198933
Ophcf2|05784,GQ602_005784,turquoise,ophio_cflo,2246487,2247074
Ophcf2|05792,GQ602_005792,turquoise,ophio_cflo,2265998,2267265
Ophcf2|05796,GQ602_005796,turquoise,ophio_cflo,2275358,2276821
